"county","fips","candidate","state","votes","total","pct","Women","White","Citizen","IncomePerCap","Poverty","ChildPoverty","Professional","Service","Office","Production","Drive","Carpool","Transit","OtherTransp","WorkAtHome","MeanCommute","Employed","PrivateWork","SelfEmployed","FamilyWork","Unemployment","Minority"
"ellis",20051,"Donald Trump","kansas",8466,11909,0.710890922831472,50.1534853240437,90.4732142241231,76.797847756355,26098.1113372193,16.0610595661022,13.505418549305,32.5884178939744,18.1954954644224,27.1646535370607,11.3381126478805,85.6221743179388,7.66490532197427,0.36324285172283,0.578463767116201,2.78956989618184,12.7719552995551,55.3409443658814,74.6906218742455,7.08304073397027,0.196402579933087,4.41733176973752,8.31680750525989
"ellis",20051,"Hillary Clinton","kansas",2742,11909,0.230246032412461,50.1534853240437,90.4732142241231,76.797847756355,26098.1113372193,16.0610595661022,13.505418549305,32.5884178939744,18.1954954644224,27.1646535370607,11.3381126478805,85.6221743179388,7.66490532197427,0.36324285172283,0.578463767116201,2.78956989618184,12.7719552995551,55.3409443658814,74.6906218742455,7.08304073397027,0.196402579933087,4.41733176973752,8.31680750525989
"ellsworth",20053,"Donald Trump","kansas",1969,2671,0.737177087233246,43.3697347893916,86.7496411856474,80.0624024960998,24101.8024960998,9.21507020280811,7.94227769110764,35.7544149765991,19.768736349454,18.4136037441498,12.1441185647426,76.8169110764431,11.5084555382215,0.0694851794071763,2.30661466458658,4.31691107644306,15.1496411856474,43.4789391575663,69.1614040561622,9.45257410296412,0,4.3,10.2911700468019
"ellsworth",20053,"Hillary Clinton","kansas",521,2671,0.195058030700112,43.3697347893916,86.7496411856474,80.0624024960998,24101.8024960998,9.21507020280811,7.94227769110764,35.7544149765991,19.768736349454,18.4136037441498,12.1441185647426,76.8169110764431,11.5084555382215,0.0694851794071763,2.30661466458658,4.31691107644306,15.1496411856474,43.4789391575663,69.1614040561622,9.45257410296412,0,4.3,10.2911700468019
"finney",20055,"Donald Trump","kansas",6350,10149,0.625677406641048,49.1449653946624,44.2487544771497,55.8936794764764,22145.3311340317,17.0514905878868,24.9240190665984,23.2682169498829,19.1283494465839,20.3841165540086,23.2489914631191,77.4102819594431,15.4600705571863,0.656987046562357,1.40499555651307,2.69284463953895,14.9633910537797,50.1225325182452,78.3789270998842,6.01649745509385,0.346815501036814,4.64315029757897,54.4293485578865
"finney",20055,"Hillary Clinton","kansas",3195,10149,0.314809340821756,49.1449653946624,44.2487544771497,55.8936794764764,22145.3311340317,17.0514905878868,24.9240190665984,23.2682169498829,19.1283494465839,20.3841165540086,23.2489914631191,77.4102819594431,15.4600705571863,0.656987046562357,1.40499555651307,2.69284463953895,14.9633910537797,50.1225325182452,78.3789270998842,6.01649745509385,0.346815501036814,4.64315029757897,54.4293485578865
"ford",20057,"Donald Trump","kansas",5114,7680,0.665885416666667,48.4185055021029,41.8008296364579,50.043210232183,20619.3906493058,18.2298409863456,27.6103589329953,21.5252693437806,16.3446880221236,17.8725326957424,29.1753586449271,79.769695223829,14.3849916460218,0.353920608400069,2.20882064872962,1.79498185170248,14.5740162470473,46.7736359970041,81.6311689808147,5.37831134412629,0.401385608112001,6.32203145704903,56.8206948205335
"ford",20057,"Hillary Clinton","kansas",2149,7680,0.279817708333333,48.4185055021029,41.8008296364579,50.043210232183,20619.3906493058,18.2298409863456,27.6103589329953,21.5252693437806,16.3446880221236,17.8725326957424,29.1753586449271,79.769695223829,14.3849916460218,0.353920608400069,2.20882064872962,1.79498185170248,14.5740162470473,46.7736359970041,81.6311689808147,5.37831134412629,0.401385608112001,6.32203145704903,56.8206948205335
"franklin",20059,"Donald Trump","kansas",7185,10910,0.658570119156737,50.7824331145886,91.1585446355764,74.096221799402,24567.1729507242,13.0889527433697,20.0287539315808,30.1210965712732,16.1825962023842,22.353927697744,18.7707412728614,79.8202423018678,10.1632314681785,0.572220712150041,2.10897371180057,4.31840950568866,24.470873296315,49.3185259969712,76.4614646837262,6.07185570613132,0.161348192443599,6.84088067409622,5.75032811711257
"franklin",20059,"Hillary Clinton","kansas",2892,10910,0.265077910174152,50.7824331145886,91.1585446355764,74.096221799402,24567.1729507242,13.0889527433697,20.0287539315808,30.1210965712732,16.1825962023842,22.353927697744,18.7707412728614,79.8202423018678,10.1632314681785,0.572220712150041,2.10897371180057,4.31840950568866,24.470873296315,49.3185259969712,76.4614646837262,6.07185570613132,0.161348192443599,6.84088067409622,5.75032811711257
"geary",20061,"Donald Trump","kansas",4274,7464,0.572615219721329,47.900073395493,58.9037921004703,66.1510859814608,21449.6376709164,12.42691711746,17.4721532062957,25.9736863565934,23.1667382499252,23.2044907168293,14.8756816266616,78.274760105472,13.2428874330606,0.212401119960856,2.97785902628646,3.38928153967434,16.6938075950743,35.0232419061081,58.9901813140512,4.52965449751271,0.323668687308016,9.38264060673608,35.0997743768179
"geary",20061,"Hillary Clinton","kansas",2722,7464,0.364683815648446,47.900073395493,58.9037921004703,66.1510859814608,21449.6376709164,12.42691711746,17.4721532062957,25.9736863565934,23.1667382499252,23.2044907168293,14.8756816266616,78.274760105472,13.2428874330606,0.212401119960856,2.97785902628646,3.38928153967434,16.6938075950743,35.0232419061081,58.9901813140512,4.52965449751271,0.323668687308016,9.38264060673608,35.0997743768179
"gove",20063,"Donald Trump","kansas",1140,1343,0.848845867460908,49.3601462522852,95.0598171846435,75.9780621572212,25483.884095064,8.15513711151737,9.67663619744059,37.4719561243144,15.4878610603291,19.8476416819013,13.3831809872029,66.4859963436929,11.6551371115174,0,1.71495429616088,10.5448628884826,12.3560877513711,49.981718464351,63.3429616087751,17.768226691042,0.229908592321755,1.92149908592322,3.79345521023766
"gove",20063,"Hillary Clinton","kansas",149,1343,0.110945644080417,49.3601462522852,95.0598171846435,75.9780621572212,25483.884095064,8.15513711151737,9.67663619744059,37.4719561243144,15.4878610603291,19.8476416819013,13.3831809872029,66.4859963436929,11.6551371115174,0,1.71495429616088,10.5448628884826,12.3560877513711,49.981718464351,63.3429616087751,17.768226691042,0.229908592321755,1.92149908592322,3.79345521023766
"graham",20065,"Donald Trump","kansas",1025,1281,0.80015612802498,51.4847666795218,89.1890088700347,77.8634785962206,28233.1018125723,11.2127265715388,17.0397608947165,35.6319321249518,17.3189741612032,19.7951793289626,10.8268800617046,73.7506748939452,10.5096413420748,0.241264944080216,2.56031623602005,7.70323949093714,16.8493251060548,49.4408021596606,62.4109911299653,14.6430003856537,0.515888931739298,2.40474354030081,7.50466640956421
"graham",20065,"Hillary Clinton","kansas",188,1281,0.146760343481655,51.4847666795218,89.1890088700347,77.8634785962206,28233.1018125723,11.2127265715388,17.0397608947165,35.6319321249518,17.3189741612032,19.7951793289626,10.8268800617046,73.7506748939452,10.5096413420748,0.241264944080216,2.56031623602005,7.70323949093714,16.8493251060548,49.4408021596606,62.4109911299653,14.6430003856537,0.515888931739298,2.40474354030081,7.50466640956421
"grant",20067,"Donald Trump","kansas",1804,2379,0.758301807482135,49.3730808597748,53.0937563971341,53.2753326509724,25195.6990788127,10.2955987717503,9.7057318321392,27.9799385875128,15.2774820880246,20.1412487205732,14.3346980552712,76.5159672466735,13.9108495394063,0,1.22681678607984,5.1014329580348,15.828966223132,46.2896622313204,71.2614124872057,10.3197543500512,0.890583418628454,7.07748208802457,46.2511770726714
"grant",20067,"Hillary Clinton","kansas",441,2379,0.185372005044136,49.3730808597748,53.0937563971341,53.2753326509724,25195.6990788127,10.2955987717503,9.7057318321392,27.9799385875128,15.2774820880246,20.1412487205732,14.3346980552712,76.5159672466735,13.9108495394063,0,1.22681678607984,5.1014329580348,15.828966223132,46.2896622313204,71.2614124872057,10.3197543500512,0.890583418628454,7.07748208802457,46.2511770726714
"gray",20069,"Donald Trump","kansas",1698,2066,0.821878025169409,50.7831821929101,84.7360593569662,65.2596867271228,26131.4713932399,9.95787304204452,13.3121352019786,33.8361582852432,16.8517559769167,19.1783347073372,12.7915746084089,79.2120857378401,8.19759274525969,0,1.54578730420445,5.41323990107172,15.5385655399835,52.4814509480627,71.2,14.3553668590272,0.902407254740313,2.83495465787304,14.865144270404
"gray",20069,"Hillary Clinton","kansas",263,2066,0.12729912875121,50.7831821929101,84.7360593569662,65.2596867271228,26131.4713932399,9.95787304204452,13.3121352019786,33.8361582852432,16.8517559769167,19.1783347073372,12.7915746084089,79.2120857378401,8.19759274525969,0,1.54578730420445,5.41323990107172,15.5385655399835,52.4814509480627,71.2,14.3553668590272,0.902407254740313,2.83495465787304,14.865144270404
"greeley",20071,"Donald Trump","kansas",534,650,0.821538461538462,50.0816993464052,73.6,74.1013071895425,25994,8.1,13.8,36.3,14.4,27.2,11.3,75.6,9.6,0,2.4,8.6,13,48.3660130718954,64.2,16.6,0.2,2.1,24.5
"greeley",20071,"Hillary Clinton","kansas",83,650,0.127692307692308,50.0816993464052,73.6,74.1013071895425,25994,8.1,13.8,36.3,14.4,27.2,11.3,75.6,9.6,0,2.4,8.6,13,48.3660130718954,64.2,16.6,0.2,2.1,24.5
"greenwood",20073,"Donald Trump","kansas",2160,2826,0.764331210191083,51.1966213045519,92.4550289379008,77.7882058501486,23334.3547630221,15.100703894885,22.6087282965744,29.3902549663695,20.3045049272642,17.473846394494,17.8648521820741,79.8769278898796,12.4968559361802,0.280822774910058,1.05781323322384,4.69557328327859,23.669826372595,44.9867042077272,68.6023306741749,11.6045049272642,0.166432035038323,3.52230564680119,4.18137024870953
"greenwood",20073,"Hillary Clinton","kansas",485,2826,0.171620665251239,51.1966213045519,92.4550289379008,77.7882058501486,23334.3547630221,15.100703894885,22.6087282965744,29.3902549663695,20.3045049272642,17.473846394494,17.8648521820741,79.8769278898796,12.4968559361802,0.280822774910058,1.05781323322384,4.69557328327859,23.669826372595,44.9867042077272,68.6023306741749,11.6045049272642,0.166432035038323,3.52230564680119,4.18137024870953
"hamilton",20075,"Donald Trump","kansas",705,871,0.809414466130884,48.1051817478732,64.7,59.5127610208817,22250,14.3,26.9,29.4,15.1,18.4,10.1,72.8,12,0,0,8.3,12.5,51.1214230471771,64.8,17.9,0.7,2.3,33.9
"hamilton",20075,"Hillary Clinton","kansas",121,871,0.138920780711825,48.1051817478732,64.7,59.5127610208817,22250,14.3,26.9,29.4,15.1,18.4,10.1,72.8,12,0,0,8.3,12.5,51.1214230471771,64.8,17.9,0.7,2.3,33.9
"harper",20077,"Donald Trump","kansas",1996,2566,0.777864380358535,49.5990445316499,90.5274697150657,74.9360177444122,24639.64920662,16.3674628902918,20.7932264118751,32.9150145026446,15.4827333219587,23.6051015185122,15.7912984132401,82.731018597509,9.74536768469545,0.200784849001877,1.82137860433373,2.30392424500938,15.3551953591537,46.9203207643747,70.4828527555025,10.0494454871182,0.567531138031053,3.81620883808224,8.00680771199454
"harper",20077,"Hillary Clinton","kansas",393,2566,0.153156664068589,49.5990445316499,90.5274697150657,74.9360177444122,24639.64920662,16.3674628902918,20.7932264118751,32.9150145026446,15.4827333219587,23.6051015185122,15.7912984132401,82.731018597509,9.74536768469545,0.200784849001877,1.82137860433373,2.30392424500938,15.3551953591537,46.9203207643747,70.4828527555025,10.0494454871182,0.567531138031053,3.81620883808224,8.00680771199454
"harvey",20079,"Donald Trump","kansas",8668,14790,0.586071670047329,51.1238696713076,83.7436084397876,72.0711927658964,24452.5949476102,13.2512243433329,20.3977465193053,34.9887699153151,17.7078857470934,19.0339256494905,19.459089995694,80.5025836084398,9.52521314769628,0.181891775513133,1.95844983493613,3.96348787139371,17.861751112387,47.2857758002009,81.2810305726999,5.07789579445959,0.193495048083824,4.47275441366442,13.9757370460744
"harvey",20079,"Hillary Clinton","kansas",5068,14790,0.342663962136579,51.1238696713076,83.7436084397876,72.0711927658964,24452.5949476102,13.2512243433329,20.3977465193053,34.9887699153151,17.7078857470934,19.0339256494905,19.459089995694,80.5025836084398,9.52521314769628,0.181891775513133,1.95844983493613,3.96348787139371,17.861751112387,47.2857758002009,81.2810305726999,5.07789579445959,0.193495048083824,4.47275441366442,13.9757370460744
"haskell",20081,"Donald Trump","kansas",1040,1348,0.771513353115727,49.6852300242131,68.9,58.1113801452785,24362,13.8,21.9,30.6,17.4,19.3,14.7,76.6,10.8,0,1.2,7,14.5,50.3147699757869,68.5,12.1,0.7,3.9,30.7
"haskell",20081,"Hillary Clinton","kansas",245,1348,0.181750741839763,49.6852300242131,68.9,58.1113801452785,24362,13.8,21.9,30.6,17.4,19.3,14.7,76.6,10.8,0,1.2,7,14.5,50.3147699757869,68.5,12.1,0.7,3.9,30.7
"hodgeman",20083,"Donald Trump","kansas",855,1017,0.84070796460177,49.8710675605982,89,73.8009283135637,31547,4.6,5.2,44,13.6,16.2,11.6,77.1,9.6,0,1.5,5.6,16.9,51.8308406395049,57.6,19,1.6,2.5,9.7
"hodgeman",20083,"Hillary Clinton","kansas",124,1017,0.121927236971485,49.8710675605982,89,73.8009283135637,31547,4.6,5.2,44,13.6,16.2,11.6,77.1,9.6,0,1.5,5.6,16.9,51.8308406395049,57.6,19,1.6,2.5,9.7
"jackson",20085,"Donald Trump","kansas",3939,5807,0.678319269846737,50.2462686567164,84.6649402985075,73.7985074626866,25037.8692537313,9.16761940298507,11.0252164179104,31.4396940298507,19.8133656716418,18.8531492537313,16.1076268656716,80.3012537313433,12.9432910447761,0.118417910447761,0.280238805970149,4.31258208955224,24.4694776119403,48.4776119402985,67.9173731343284,7.45913432835821,0.77655223880597,4.43397014925373,11.3619253731343
"jackson",20085,"Hillary Clinton","kansas",1512,5807,0.260375408989151,50.2462686567164,84.6649402985075,73.7985074626866,25037.8692537313,9.16761940298507,11.0252164179104,31.4396940298507,19.8133656716418,18.8531492537313,16.1076268656716,80.3012537313433,12.9432910447761,0.118417910447761,0.280238805970149,4.31258208955224,24.4694776119403,48.4776119402985,67.9173731343284,7.45913432835821,0.77655223880597,4.43397014925373,11.3619253731343
"jefferson",20087,"Donald Trump","kansas",5213,8300,0.628072289156626,49.1480579955551,94.2579373478675,75.8598793523124,26226.8649063393,7.56260979997883,9.09940734469256,31.9182876494867,16.3031431897555,22.4243253254313,15.0639379828553,84.7348872896603,9.99790454016298,0.362080643454334,0.949793628955445,2.38457508731083,29.1617155254524,49.0210604296751,71.1603979257064,6.27245211133453,0.0430521748333157,6.87920414858715,3.54801566303313
"jefferson",20087,"Hillary Clinton","kansas",2518,8300,0.303373493975904,49.1480579955551,94.2579373478675,75.8598793523124,26226.8649063393,7.56260979997883,9.09940734469256,31.9182876494867,16.3031431897555,22.4243253254313,15.0639379828553,84.7348872896603,9.99790454016298,0.362080643454334,0.949793628955445,2.38457508731083,29.1617155254524,49.0210604296751,71.1603979257064,6.27245211133453,0.0430521748333157,6.87920414858715,3.54801566303313
"jewell",20089,"Donald Trump","kansas",1223,1492,0.81970509383378,50.0987491770902,95.580710994075,80.3159973666886,23002.2304147465,15.4312705727452,26.8410138248848,39.9468071099407,14.2230414746544,18.0206056616195,11.5337063857801,75.6782751810402,8.98689927583937,0,1.41685319289006,7.68913759052008,17.6157340355497,48.3212639894668,60.7352205398288,19.7421329822251,0.361421988150099,2.44344963791968,3.12527978933509
"jewell",20089,"Hillary Clinton","kansas",180,1492,0.120643431635389,50.0987491770902,95.580710994075,80.3159973666886,23002.2304147465,15.4312705727452,26.8410138248848,39.9468071099407,14.2230414746544,18.0206056616195,11.5337063857801,75.6782751810402,8.98689927583937,0,1.41685319289006,7.68913759052008,17.6157340355497,48.3212639894668,60.7352205398288,19.7421329822251,0.361421988150099,2.44344963791968,3.12527978933509
"johnson",20091,"Donald Trump","kansas",137490,287520,0.478192821368948,51.0721330101233,80.9975849220379,70.2584974965333,40330.887626276,6.1768223791226,7.85582730842922,50.0455172243452,12.3948401062783,25.1122941564605,7.28727466152918,85.5533810032921,6.98902514757928,0.404595158200044,0.794793706577466,5.51332306541476,21.0321908068608,53.3741227280907,83.7591068675086,5.25059878549224,0.0870918855215291,4.45986478809627,16.4777572537023
"johnson",20091,"Hillary Clinton","kansas",129852,287520,0.451627712854758,51.0721330101233,80.9975849220379,70.2584974965333,40330.887626276,6.1768223791226,7.85582730842922,50.0455172243452,12.3948401062783,25.1122941564605,7.28727466152918,85.5533810032921,6.98902514757928,0.404595158200044,0.794793706577466,5.51332306541476,21.0321908068608,53.3741227280907,83.7591068675086,5.25059878549224,0.0870918855215291,4.45986478809627,16.4777572537023
"kearny",20093,"Donald Trump","kansas",1075,1303,0.825019186492709,46.2297570850202,66.2,63.7651821862348,23884,10.7,12.3,34.3,13,15.1,16.7,75.9,13.9,0.1,0,4.7,16.1,48.836032388664,65.3,10,0.5,1.8,31.3
"kearny",20093,"Hillary Clinton","kansas",174,1303,0.133537989255564,46.2297570850202,66.2,63.7651821862348,23884,10.7,12.3,34.3,13,15.1,16.7,75.9,13.9,0.1,0,4.7,16.1,48.836032388664,65.3,10,0.5,1.8,31.3
"kingman",20095,"Donald Trump","kansas",2530,3312,0.763888888888889,49.602053915276,94.2218485237484,76.4313222079589,24997.6236200257,10.6943260590501,15.0798973042362,30.3980744544288,14.2472657252888,21.0219768934531,17.0254942233633,76.4852888318357,7.94403080872914,0,3.56028241335045,6.58410783055199,21.6462901155327,45.0449293966624,69.9669576379974,15.2021052631579,0.063620025673941,5.87437740693196,4.18308087291399
"kingman",20095,"Hillary Clinton","kansas",599,3312,0.180857487922705,49.602053915276,94.2218485237484,76.4313222079589,24997.6236200257,10.6943260590501,15.0798973042362,30.3980744544288,14.2472657252888,21.0219768934531,17.0254942233633,76.4852888318357,7.94403080872914,0,3.56028241335045,6.58410783055199,21.6462901155327,45.0449293966624,69.9669576379974,15.2021052631579,0.063620025673941,5.87437740693196,4.18308087291399
"kiowa",20097,"Donald Trump","kansas",900,1074,0.837988826815642,50.9069400630915,90.5,75.3548895899054,24116,15.5,20.3,41.4,16.7,16.7,8.1,77,6.6,0,1.7,7,12.8,51.8533123028391,67.7,13.1,0,4,7.5
"kiowa",20097,"Hillary Clinton","kansas",114,1074,0.106145251396648,50.9069400630915,90.5,75.3548895899054,24116,15.5,20.3,41.4,16.7,16.7,8.1,77,6.6,0,1.7,7,12.8,51.8533123028391,67.7,13.1,0,4,7.5
"labette",20099,"Donald Trump","kansas",5335,8090,0.659456118665019,50.6936526035728,85.2564804256937,75.4941087039149,21005.5855188141,17.780392436336,23.7205292664386,29.6986697073356,20.9912533257317,18.7872767008742,20.5165146332193,85.0387922843025,7.98118110984417,0.214010832383124,0.713953819840365,2.55778696313189,16.521921322691,45.477004941087,74.0105330672748,6.92170752565564,0.224287343215507,5.39852717597872,9.04427499049791
"labette",20099,"Hillary Clinton","kansas",2291,8090,0.2831891223733,50.6936526035728,85.2564804256937,75.4941087039149,21005.5855188141,17.780392436336,23.7205292664386,29.6986697073356,20.9912533257317,18.7872767008742,20.5165146332193,85.0387922843025,7.98118110984417,0.214010832383124,0.713953819840365,2.55778696313189,16.521921322691,45.477004941087,74.0105330672748,6.92170752565564,0.224287343215507,5.39852717597872,9.04427499049791
"lane",20101,"Donald Trump","kansas",718,871,0.824339839265212,51.194743130227,92.4,76.3440860215054,31458,9,8.9,34.9,17.5,21.9,6.9,83.9,7.4,0,0.3,4.3,13.9,55.3166069295102,56.4,16.7,0.2,2.4,6.8
"lane",20101,"Hillary Clinton","kansas",106,871,0.121699196326062,51.194743130227,92.4,76.3440860215054,31458,9,8.9,34.9,17.5,21.9,6.9,83.9,7.4,0,0.3,4.3,13.9,55.3166069295102,56.4,16.7,0.2,2.4,6.8
"leavenworth",20103,"Donald Trump","kansas",17638,30120,0.585590969455511,46.5580937527963,79.3507599677861,73.9731806153885,27138.2421286768,11.4193577665001,15.8989095836476,37.4702634640214,19.0952420519769,22.4749894537692,11.2524575913687,80.5552839812341,12.3408465107955,0.132038810129495,1.79610364707837,2.67802932491339,21.4742288468176,42.8407071727153,67.3044319736153,4.22710700908893,0.0302197451007964,5.77564012425377,17.2068876474874
"leavenworth",20103,"Hillary Clinton","kansas",10209,30120,0.33894422310757,46.5580937527963,79.3507599677861,73.9731806153885,27138.2421286768,11.4193577665001,15.8989095836476,37.4702634640214,19.0952420519769,22.4749894537692,11.2524575913687,80.5552839812341,12.3408465107955,0.132038810129495,1.79610364707837,2.67802932491339,21.4742288468176,42.8407071727153,67.3044319736153,4.22710700908893,0.0302197451007964,5.77564012425377,17.2068876474874
"lincoln",20105,"Donald Trump","kansas",1179,1464,0.805327868852459,50.3487634749524,95.1,75.9353202282815,24953,11,13.9,38.5,13.9,15.3,11.8,78.3,9.8,1.3,0.7,5.3,19.4,47.4635383639822,64.9,12.2,0,6.5,4.2
"lincoln",20105,"Hillary Clinton","kansas",215,1464,0.146857923497268,50.3487634749524,95.1,75.9353202282815,24953,11,13.9,38.5,13.9,15.3,11.8,78.3,9.8,1.3,0.7,5.3,19.4,47.4635383639822,64.9,12.2,0,6.5,4.2
"linn",20107,"Donald Trump","kansas",3484,4404,0.791099000908265,51.1020151133501,94.4043660789253,76.5113350125945,26518.7080184719,13.1739084802687,10.6546704450042,31.7,16.8714210747271,22.0149244332494,13.4428421494542,83.1714210747271,9.76583753148615,0.155279177162049,0.613045759865659,5.30497481108312,33.1353799328296,41.8450881612091,72.4987300587741,9.00375734676742,0.210558354324097,8.35279177162049,4.36395885810243
"linn",20107,"Hillary Clinton","kansas",736,4404,0.167120799273388,51.1020151133501,94.4043660789253,76.5113350125945,26518.7080184719,13.1739084802687,10.6546704450042,31.7,16.8714210747271,22.0149244332494,13.4428421494542,83.1714210747271,9.76583753148615,0.155279177162049,0.613045759865659,5.30497481108312,33.1353799328296,41.8450881612091,72.4987300587741,9.00375734676742,0.210558354324097,8.35279177162049,4.36395885810243
"logan",20109,"Donald Trump","kansas",1132,1356,0.834808259587021,49.6598639455782,91.2,76.2262799856785,28974,8.4,7.4,35.5,14,19.4,13.2,74.1,12.3,0,2.1,8.3,13.4,50.0895094880057,59.8,16.9,0.3,3.9,5.3
"logan",20109,"Hillary Clinton","kansas",149,1356,0.109882005899705,49.6598639455782,91.2,76.2262799856785,28974,8.4,7.4,35.5,14,19.4,13.2,74.1,12.3,0,2.1,8.3,13.4,50.0895094880057,59.8,16.9,0.3,3.9,5.3
"lyon",20111,"Donald Trump","kansas",6552,12202,0.536961153909195,51.4015898631283,72.2101338832108,70.3873050026896,20943.3473791166,21.6827236865698,24.8396599127368,27.8919610304226,18.6349919311458,21.0887454425916,21.618142968143,77.9212420058574,13.5253033291495,0.335538820154205,1.4372362680055,2.75877413185105,16.9691500806885,50.1583886199271,75.1237672583826,5.16611380072919,0.103027314565776,7.17020799713107,24.9555675094137
"lyon",20111,"Hillary Clinton","kansas",4649,12202,0.381003114243567,51.4015898631283,72.2101338832108,70.3873050026896,20943.3473791166,21.6827236865698,24.8396599127368,27.8919610304226,18.6349919311458,21.0887454425916,21.618142968143,77.9212420058574,13.5253033291495,0.335538820154205,1.4372362680055,2.75877413185105,16.9691500806885,50.1583886199271,75.1237672583826,5.16611380072919,0.103027314565776,7.17020799713107,24.9555675094137
"mcpherson",20113,"Donald Trump","kansas",8549,12644,0.676130971211642,50.3931355121017,92.1689149459866,76.0084780527827,28395.8060303569,7.13441132230275,9.50437235060851,36.3498837686312,15.7953233966908,18.3434568576508,19.8872350608505,81.9771981402981,9.10887802543416,0.105907288390537,1.28190551073431,3.38558047313004,14.1877375905921,52.6664843429509,77.4258204567209,10.0044543962806,0.370846437850403,3.16750991385204,6.14840694653357
"mcpherson",20113,"Hillary Clinton","kansas",3226,12644,0.255140778234736,50.3931355121017,92.1689149459866,76.0084780527827,28395.8060303569,7.13441132230275,9.50437235060851,36.3498837686312,15.7953233966908,18.3434568576508,19.8872350608505,81.9771981402981,9.10887802543416,0.105907288390537,1.28190551073431,3.38558047313004,14.1877375905921,52.6664843429509,77.4258204567209,10.0044543962806,0.370846437850403,3.16750991385204,6.14840694653357
"marion",20115,"Donald Trump","kansas",4003,5577,0.717769410077102,50.4719283970708,93.5870138323841,77.7542717656631,23642.6787632221,11.1677217249797,13.3652563059398,31.7696663954434,17.0370219690806,21.3902359641985,17.4784052074858,76.6507241659886,9.78527257933279,0.0155410903173312,0.770569568755085,6.55702196908055,18.836672091131,47.3555736371033,73.2492595606184,10.2942310821806,0.664507729861676,5.03747762408462,4.4713425549227
"marion",20115,"Hillary Clinton","kansas",1204,5577,0.215886677425139,50.4719283970708,93.5870138323841,77.7542717656631,23642.6787632221,11.1677217249797,13.3652563059398,31.7696663954434,17.0370219690806,21.3902359641985,17.4784052074858,76.6507241659886,9.78527257933279,0.0155410903173312,0.770569568755085,6.55702196908055,18.836672091131,47.3555736371033,73.2492595606184,10.2942310821806,0.664507729861676,5.03747762408462,4.4713425549227
"marshall",20117,"Donald Trump","kansas",3307,4656,0.710266323024055,50.0449775112444,95.2521139430285,76.631684157921,26313.0946526737,11.0711244377811,15.4267066466767,29.7375012493753,16.3946126936532,20.3190504747626,21.3013993003498,79.1619090454773,8.17402298850575,0.978840579710145,1.98934532733633,4.62515742128936,15.2628285857071,49.3053473263368,74.9812893553223,10.8176511744128,0.280179910044978,3.05088455772114,3.00938530734633
"marshall",20117,"Hillary Clinton","kansas",1072,4656,0.230240549828179,50.0449775112444,95.2521139430285,76.631684157921,26313.0946526737,11.0711244377811,15.4267066466767,29.7375012493753,16.3946126936532,20.3190504747626,21.3013993003498,79.1619090454773,8.17402298850575,0.978840579710145,1.98934532733633,4.62515742128936,15.2628285857071,49.3053473263368,74.9812893553223,10.8176511744128,0.280179910044978,3.05088455772114,3.00938530734633
"meade",20119,"Donald Trump","kansas",1415,1705,0.829912023460411,48.4827743554643,82.6164727355692,67.1686059776409,23446.4127310062,11.2714579055441,16.8357289527721,37.7261008441707,16.5070499657769,13.9643394934976,10.2404745608031,74.8427789185489,11.8452886151038,0,1.26427104722793,6.39295003422313,14.847729865389,48.7565594341775,60.7502395619439,10.1857631759069,0.202372804015514,2.82142368240931,16.3311886835501
"meade",20119,"Hillary Clinton","kansas",210,1705,0.12316715542522,48.4827743554643,82.6164727355692,67.1686059776409,23446.4127310062,11.2714579055441,16.8357289527721,37.7261008441707,16.5070499657769,13.9643394934976,10.2404745608031,74.8427789185489,11.8452886151038,0,1.26427104722793,6.39295003422313,14.847729865389,48.7565594341775,60.7502395619439,10.1857631759069,0.202372804015514,2.82142368240931,16.3311886835501
"miami",20121,"Donald Trump","kansas",10003,14936,0.669724156400643,50.7556289769946,93.089898433676,73.7518355359765,29412.7008994126,9.33927129221733,11.9920949583945,33.7706344836025,13.1324400391581,25.4960352422907,13.6871848996574,84.3004772393539,8.61843184043074,0.133883994126285,0.836569995105237,5.04176762114537,28.5454937591777,49.0394028389623,80.3211025452766,5.76035548213412,0.12239659813999,5.64391519823789,5.16509422418013
"miami",20121,"Hillary Clinton","kansas",3991,14936,0.267206748794858,50.7556289769946,93.089898433676,73.7518355359765,29412.7008994126,9.33927129221733,11.9920949583945,33.7706344836025,13.1324400391581,25.4960352422907,13.6871848996574,84.3004772393539,8.61843184043074,0.133883994126285,0.836569995105237,5.04176762114537,28.5454937591777,49.0394028389623,80.3211025452766,5.76035548213412,0.12239659813999,5.64391519823789,5.16509422418013
"mitchell",20123,"Donald Trump","kansas",2308,2929,0.787982246500512,49.0470139771283,96.1878017789072,77.3189326556544,27555.0914866582,10.4832274459975,15.4105463786531,39.1466327827192,10.2260482846252,21.2735705209657,16.1138500635324,85.1996188055908,5.91092757306226,0.157560355781449,1.12185514612452,3.6138500635324,9.70711562897077,49.0152477763659,72.9617534942821,11.0592121982211,0.410927573062262,2.63824650571792,3.53824650571792
